ID,price,brand,model,Clasificacion ,year,title_status,mileage,color,lot,state,state,condition,Precio en México ,qx1-estado,qx_marca,qx_tipo 
1257,3600,ford,fiesta,DERIVADO DE TURISMO,2018,clean vehicle,1,silver,167458288,arizona,arizona,2 days left,72000,0.11,0.15,0.128
1258,16800,ford,fusion,DERIVADO DE TURISMO,2019,clean vehicle,9910,red,167781638,california,california,2 days left,336000,0.13,0.15,0.128
1259,24000,ford,f-150,DERIVADO DE TURISMO,2019,clean vehicle,16765,gray,167459758,texas,texas,6 days left,480000,0.12,0.15,0.128
1260,58500,ford,expedition,DERIVADO DE TURISMO,2019,clean vehicle,4970,gray,167781639,california,california,21 hours left,1170000,0.13,0.15,0.128
1261,55000,ford,door,DERIVADO DE TURISMO,2017,clean vehicle,43964,black,167461502,texas,texas,6 days left,1100000,0.12,0.15,0.128
1262,28800,ford,f-150,DERIVADO DE TURISMO,2019,clean vehicle,40785,silver,167781644,california,california,21 hours left,576000,0.13,0.15,0.128
1263,26800,ford,door,DERIVADO DE TURISMO,2015,clean vehicle,108998,white,167782025,new jersey,new jersey,24 hours left,536000,0.12,0.15,0.128
1264,36000,ford,max,DERIVADO DE TURISMO,2018,clean vehicle,58576,gray,167472824,wisconsin,wisconsin,22 hours left,720000,0.132,0.15,0.128
1265,20000,ford,wagon,DERIVADO DE TURISMO,2018,clean vehicle,55475,white,167472829,wisconsin,wisconsin,21 hours left,400000,0.132,0.15,0.128
1266,46700,ford,drw,DERIVADO DE TURISMO,2019,clean vehicle,35929,black,167741758,alabama,alabama,21 hours left,934000,0.102,0.15,0.128
1267,42800,ford,srw,DERIVADO DE TURISMO,2019,clean vehicle,21669,silver,167741762,alabama,alabama,21 hours left,856000,0.102,0.15,0.128
1268,21800,ford,mustang,DERIVADO DE TURISMO,2018,clean vehicle,16079,no_color,167782357,california,california,21 hours left,436000,0.13,0.15,0.128
1269,18800,ford,mustang,DERIVADO DE TURISMO,2018,clean vehicle,41147,white,167782359,california,california,2 days left,376000,0.13,0.15,0.128
1270,18800,ford,flex,DERIVADO DE TURISMO,2018,clean vehicle,45798,black,167782360,california,california,21 hours left,376000,0.13,0.15,0.128
1271,30200,ford,f-150,DERIVADO DE TURISMO,2018,clean vehicle,21703,red,167782362,california,california,21 hours left,604000,0.13,0.15,0.128
1272,27500,ford,explorer,DERIVADO DE TURISMO,2018,clean vehicle,22284,black,167782363,california,california,2 days left,550000,0.13,0.15,0.128
1273,37500,ford,transit,DERIVADO DE TURISMO,2018,clean vehicle,24567,white,167782364,california,california,2 days left,750000,0.13,0.15,0.128
1274,19100,ford,mustang,DERIVADO DE TURISMO,2018,clean vehicle,30594,silver,167782375,california,california,2 days left,382000,0.13,0.15,0.128
1275,17100,ford,flex,DERIVADO DE TURISMO,2018,clean vehicle,52747,white,167782378,california,california,21 hours left,342000,0.13,0.15,0.128
1276,13500,ford,escape,DERIVADO DE TURISMO,2018,clean vehicle,21592,silver,167606805,florida,florida,4 days left,270000,0.11,0.15,0.128
1277,54500,ford,srw,DERIVADO DE TURISMO,2018,clean vehicle,19853,blue,167782905,california,california,2 days left,1090000,0.13,0.15,0.128
1278,9000,ford,fiesta,DERIVADO DE TURISMO,2018,clean vehicle,25201,gray,167606808,florida,florida,4 days left,180000,0.11,0.15,0.128
1279,16400,ford,f-150,DERIVADO DE TURISMO,2020,clean vehicle,10351,black,167742924,pennsylvania,pennsylvania,2 days left,328000,0.12,0.15,0.128
1280,17000,ford,fusion,DERIVADO DE TURISMO,2020,clean vehicle,1117,gray,167742945,pennsylvania,pennsylvania,2 days left,340000,0.12,0.15,0.128
1281,24800,ford,door,DERIVADO DE TURISMO,2017,clean vehicle,37279,gold,167783112,california,california,21 hours left,496000,0.13,0.15,0.128
1282,26800,ford,door,DERIVADO DE TURISMO,2017,clean vehicle,30113,red,167783113,california,california,21 hours left,536000,0.13,0.15,0.128
1283,19400,ford,door,DERIVADO DE TURISMO,2017,clean vehicle,27570,white,167783115,california,california,21 hours left,388000,0.13,0.15,0.128
1284,20000,ford,flex,DERIVADO DE TURISMO,2017,clean vehicle,45188,silver,167783116,california,california,2 days left,400000,0.13,0.15,0.128
1285,7000,ford,door,DERIVADO DE TURISMO,2012,clean vehicle,149712,silver,167484061,texas,texas,4 days left,140000,0.12,0.15,0.128
1286,25100,ford,explorer,DERIVADO DE TURISMO,2017,clean vehicle,25030,gold,167783118,california,california,2 days left,502000,0.13,0.15,0.128
1287,18200,ford,fusion,DERIVADO DE TURISMO,2020,clean vehicle,9861,black,167743129,pennsylvania,pennsylvania,2 days left,364000,0.12,0.15,0.128
1288,14200,ford,fusion,DERIVADO DE TURISMO,2018,clean vehicle,1751,red,167484407,illinois,illinois,2 days left,284000,0.085,0.15,0.128
1289,56500,ford,door,DERIVADO DE TURISMO,2017,clean vehicle,30629,red,167783122,california,california,2 days left,1130000,0.13,0.15,0.128
1290,26500,ford,van,DERIVADO DE TURISMO,2020,clean vehicle,122,white,167743139,pennsylvania,pennsylvania,2 days left,530000,0.12,0.15,0.128
1291,34300,ford,srw,DERIVADO DE TURISMO,2019,clean vehicle,28534,white,167489607,florida,florida,2 hours left,686000,0.11,0.15,0.128
1292,43500,ford,f-150,DERIVADO DE TURISMO,2017,clean vehicle,80699,black,167783125,california,california,21 hours left,870000,0.13,0.15,0.128
1293,37200,ford,srw,DERIVADO DE TURISMO,2019,clean vehicle,24078,white,167489611,florida,florida,2 hours left,744000,0.11,0.15,0.128
1294,12800,ford,door,DERIVADO DE TURISMO,2017,clean vehicle,38639,orange,167783127,california,california,21 hours left,256000,0.13,0.15,0.128
1295,12500,ford,door,DERIVADO DE TURISMO,2017,clean vehicle,31871,silver,167783131,california,california,21 hours left,250000,0.13,0.15,0.128
1296,21500,ford,f-150,DERIVADO DE TURISMO,2017,clean vehicle,76876,gray,167783132,california,california,2 days left,430000,0.13,0.15,0.128
1297,17300,ford,fusion,DERIVADO DE TURISMO,2019,clean vehicle,28070,white,167744186,north carolina,north carolina,Listing Expired,346000,0.12,0.15,0.128
1298,27000,ford,explorer,DERIVADO DE TURISMO,2017,clean vehicle,3189,silver,167783133,california,california,21 hours left,540000,0.13,0.15,0.128
1299,31800,ford,el,DERIVADO DE TURISMO,2017,clean vehicle,28359,white,167493536,florida,florida,24 hours left,636000,0.11,0.15,0.128
1300,13000,ford,door,DERIVADO DE TURISMO,2017,clean vehicle,42890,gray,167783134,california,california,21 hours left,260000,0.13,0.15,0.128
1301,31800,ford,el,DERIVADO DE TURISMO,2017,clean vehicle,29328,silver,167493549,florida,florida,24 hours left,636000,0.11,0.15,0.128
1302,46300,ford,door,DERIVADO DE TURISMO,2016,clean vehicle,47531,black,167783724,california,california,2 days left,926000,0.13,0.15,0.128
1303,6000,ford,door,DERIVADO DE TURISMO,2015,clean vehicle,57345,gray,167495679,missouri,missouri,7 days left,120000,0.11,0.15,0.128
1304,22800,ford,door,DERIVADO DE TURISMO,2016,clean vehicle,67546,silver,167783730,california,california,21 hours left,456000,0.13,0.15,0.128
1305,45000,ford,expedition,DERIVADO DE TURISMO,2019,clean vehicle,18153,white,167744932,pennsylvania,pennsylvania,3 days left,900000,0.12,0.15,0.128
1306,49500,ford,expedition,DERIVADO DE TURISMO,2019,clean vehicle,17689,black,167744934,pennsylvania,pennsylvania,3 days left,990000,0.12,0.15,0.128
1307,3000,ford,van,DERIVADO DE TURISMO,2012,clean vehicle,137171,white,167496237,missouri,missouri,7 days left,60000,0.11,0.15,0.128
1308,20000,ford,door,DERIVADO DE TURISMO,2015,clean vehicle,63445,gray,167783942,california,california,21 hours left,400000,0.13,0.15,0.128
1309,25300,ford,edge,DERIVADO DE TURISMO,2019,clean vehicle,26422,black,167744935,pennsylvania,pennsylvania,2 days left,506000,0.12,0.15,0.128
1310,45500,ford,expedition,DERIVADO DE TURISMO,2019,clean vehicle,18767,gray,167744936,pennsylvania,pennsylvania,3 days left,910000,0.12,0.15,0.128
1311,9100,ford,fiesta,DERIVADO DE TURISMO,2018,clean vehicle,38289,silver,167615883,minnesota,minnesota,14 hours left,182000,0.11,0.15,0.128
1312,48000,ford,expedition,DERIVADO DE TURISMO,2019,clean vehicle,22960,black,167744937,pennsylvania,pennsylvania,3 days left,960000,0.12,0.15,0.128
1313,47000,ford,max,DERIVADO DE TURISMO,2019,clean vehicle,17263,blue,167744939,pennsylvania,pennsylvania,3 days left,940000,0.12,0.15,0.128
1314,49500,ford,expedition,DERIVADO DE TURISMO,2019,clean vehicle,16981,black,167744941,pennsylvania,pennsylvania,3 days left,990000,0.12,0.15,0.128
1315,31200,ford,wagon,DERIVADO DE TURISMO,2019,clean vehicle,13058,black,167537649,pennsylvania,pennsylvania,1 days left,624000,0.12,0.15,0.128
1316,18500,ford,door,DERIVADO DE TURISMO,2014,clean vehicle,45887,white,167783990,california,california,2 days left,370000,0.13,0.15,0.128
1317,15500,ford,escape,DERIVADO DE TURISMO,2019,clean vehicle,21740,silver,167744942,pennsylvania,pennsylvania,2 days left,310000,0.12,0.15,0.128
1318,30500,ford,wagon,DERIVADO DE TURISMO,2019,clean vehicle,17707,black,167537651,pennsylvania,pennsylvania,1 days left,610000,0.12,0.15,0.128
1319,45500,ford,max,DERIVADO DE TURISMO,2019,clean vehicle,19121,silver,167744943,pennsylvania,pennsylvania,3 days left,910000,0.12,0.15,0.128
1320,31500,ford,wagon,DERIVADO DE TURISMO,2019,clean vehicle,18856,black,167537652,pennsylvania,pennsylvania,1 days left,630000,0.12,0.15,0.128
1321,11000,ford,door,DERIVADO DE TURISMO,2013,clean vehicle,84752,white,167784054,new jersey,new jersey,30 minutes,220000,0.12,0.15,0.128
1322,46500,ford,max,DERIVADO DE TURISMO,2019,clean vehicle,19555,white,167744946,pennsylvania,pennsylvania,3 days left,930000,0.12,0.15,0.128
1323,31500,ford,wagon,DERIVADO DE TURISMO,2019,clean vehicle,16340,black,167537653,pennsylvania,pennsylvania,1 days left,630000,0.12,0.15,0.128
1324,32000,ford,f-150,DERIVADO DE TURISMO,2018,clean vehicle,17242,white,167784445,ohio,ohio,21 hours left,640000,0.1517,0.15,0.128
1325,23900,ford,edge,DERIVADO DE TURISMO,2019,clean vehicle,28733,black,167744947,pennsylvania,pennsylvania,2 days left,478000,0.12,0.15,0.128
1326,31500,ford,wagon,DERIVADO DE TURISMO,2019,clean vehicle,16019,black,167537654,pennsylvania,pennsylvania,1 days left,630000,0.12,0.15,0.128
1327,18500,ford,taurus,DERIVADO DE TURISMO,2016,clean vehicle,75580,black,167784760,ohio,ohio,2 days left,370000,0.1517,0.15,0.128
1328,46000,ford,max,DERIVADO DE TURISMO,2019,clean vehicle,19227,white,167744948,pennsylvania,pennsylvania,3 days left,920000,0.12,0.15,0.128
1329,31500,ford,wagon,DERIVADO DE TURISMO,2019,clean vehicle,13633,black,167537655,pennsylvania,pennsylvania,1 days left,630000,0.12,0.15,0.128
1330,14700,ford,van,DERIVADO DE TURISMO,2015,clean vehicle,37739,white,167784980,new jersey,new jersey,2 days left,294000,0.12,0.15,0.128
1331,47500,ford,expedition,DERIVADO DE TURISMO,2019,clean vehicle,24072,blue,167744950,pennsylvania,pennsylvania,3 days left,950000,0.12,0.15,0.128
1332,31500,ford,wagon,DERIVADO DE TURISMO,2019,clean vehicle,17657,black,167537656,pennsylvania,pennsylvania,1 days left,630000,0.12,0.15,0.128
1333,8900,ford,door,DERIVADO DE TURISMO,2014,clean vehicle,77392,red,167785291,new jersey,new jersey,2 days left,178000,0.12,0.15,0.128
1334,49000,ford,expedition,DERIVADO DE TURISMO,2019,clean vehicle,19731,red,167744952,pennsylvania,pennsylvania,3 days left,980000,0.12,0.15,0.128
1335,31500,ford,wagon,DERIVADO DE TURISMO,2019,clean vehicle,15581,black,167537657,pennsylvania,pennsylvania,1 days left,630000,0.12,0.15,0.128
1336,8900,ford,door,DERIVADO DE TURISMO,2014,clean vehicle,70181,black,167785292,new jersey,new jersey,2 days left,178000,0.12,0.15,0.128
1337,48000,ford,max,DERIVADO DE TURISMO,2019,clean vehicle,16143,black,167744953,pennsylvania,pennsylvania,3 days left,960000,0.12,0.15,0.128
1338,50000,ford,max,DERIVADO DE TURISMO,2019,clean vehicle,17995,black,167744954,pennsylvania,pennsylvania,3 days left,1000000,0.12,0.15,0.128
1339,47300,ford,max,DERIVADO DE TURISMO,2019,clean vehicle,23926,black,167744991,pennsylvania,pennsylvania,21 hours left,946000,0.12,0.15,0.128
1340,45000,ford,f-150,DERIVADO DE TURISMO,2017,clean vehicle,57929,black,167541375,louisiana,louisiana,8 days left,900000,0.13,0.15,0.128
1341,49000,ford,max,DERIVADO DE TURISMO,2019,clean vehicle,20758,silver,167744992,pennsylvania,pennsylvania,3 days left,980000,0.12,0.15,0.128
1342,40200,ford,f-150,DERIVADO DE TURISMO,2019,clean vehicle,10028,gray,167785786,texas,texas,1 days left,804000,0.12,0.15,0.128
1343,48000,ford,max,DERIVADO DE TURISMO,2019,clean vehicle,21051,black,167744993,pennsylvania,pennsylvania,3 days left,960000,0.12,0.15,0.128
1344,5000,ford,door,DERIVADO DE TURISMO,2015,clean vehicle,136307,silver,167541538,louisiana,louisiana,8 days left,100000,0.13,0.15,0.128
1345,8200,ford,bus,DERIVADO DE TURISMO,2013,clean vehicle,105880,silver,167785850,new jersey,new jersey,2 days left,164000,0.12,0.15,0.128
1346,49000,ford,max,DERIVADO DE TURISMO,2019,clean vehicle,19985,white,167744997,pennsylvania,pennsylvania,3 days left,980000,0.12,0.15,0.128
1347,4000,ford,door,DERIVADO DE TURISMO,2015,clean vehicle,102590,gray,167541539,louisiana,louisiana,8 days left,80000,0.13,0.15,0.128
1348,39000,ford,expedition,DERIVADO DE TURISMO,2019,clean vehicle,27612,silver,167744998,pennsylvania,pennsylvania,3 days left,780000,0.12,0.15,0.128
1349,29000,ford,door,DERIVADO DE TURISMO,2015,clean vehicle,90855,white,167541544,louisiana,louisiana,8 days left,580000,0.13,0.15,0.128
1350,46500,ford,max,DERIVADO DE TURISMO,2019,clean vehicle,19936,silver,167745000,pennsylvania,pennsylvania,3 days left,930000,0.12,0.15,0.128
1351,7805,ford,door,DERIVADO DE TURISMO,2015,clean vehicle,64495,gray,167541546,louisiana,louisiana,8 days left,156100,0.13,0.15,0.128
1352,22000,ford,mustang,DERIVADO DE TURISMO,2018,clean vehicle,39477,gray,167786970,texas,texas,5 days left,440000,0.12,0.15,0.128
1353,18800,ford,max,DERIVADO DE TURISMO,2019,clean vehicle,25698,black,167745001,pennsylvania,pennsylvania,2 days left,376000,0.12,0.15,0.128
1354,33000,ford,door,DERIVADO DE TURISMO,2015,clean vehicle,73849,blue,167541547,louisiana,louisiana,8 days left,660000,0.13,0.15,0.128
1355,39500,ford,expedition,DERIVADO DE TURISMO,2019,clean vehicle,25422,black,167745002,pennsylvania,pennsylvania,3 days left,790000,0.12,0.15,0.128
1356,16900,ford,door,DERIVADO DE TURISMO,2015,clean vehicle,47866,black,167541550,louisiana,louisiana,8 days left,338000,0.13,0.15,0.128
1357,42500,ford,max,DERIVADO DE TURISMO,2019,clean vehicle,31236,white,167745009,pennsylvania,pennsylvania,3 days left,850000,0.12,0.15,0.128
1358,39500,ford,expedition,DERIVADO DE TURISMO,2019,clean vehicle,26755,gray,167745010,pennsylvania,pennsylvania,3 days left,790000,0.12,0.15,0.128
1359,25500,ford,f-150,DERIVADO DE TURISMO,2018,clean vehicle,49177,blue,167627320,illinois,illinois,2 days left,510000,0.085,0.15,0.128
1360,49500,ford,max,DERIVADO DE TURISMO,2019,clean vehicle,20749,white,167745011,pennsylvania,pennsylvania,3 days left,990000,0.12,0.15,0.128
1361,25000,ford,f-150,DERIVADO DE TURISMO,2018,clean vehicle,15003,white,167627322,illinois,illinois,2 days left,500000,0.085,0.15,0.128
1362,40000,ford,f-150,DERIVADO DE TURISMO,2019,clean vehicle,12247,black,167745052,pennsylvania,pennsylvania,3 days left,800000,0.12,0.15,0.128
1363,26000,ford,f-150,DERIVADO DE TURISMO,2018,clean vehicle,1,black,167627325,illinois,illinois,2 days left,520000,0.085,0.15,0.128
1364,29500,ford,f-150,DERIVADO DE TURISMO,2019,clean vehicle,10808,silver,167745054,pennsylvania,pennsylvania,3 days left,590000,0.12,0.15,0.128
1365,23000,ford,f-150,DERIVADO DE TURISMO,2019,clean vehicle,11263,white,167787204,oklahoma,oklahoma,21 hours left,460000,0.08,0.15,0.128
1366,25500,ford,f-150,DERIVADO DE TURISMO,2018,clean vehicle,42307,black,167627326,illinois,illinois,2 days left,510000,0.085,0.15,0.128
1367,44500,ford,f-150,DERIVADO DE TURISMO,2019,clean vehicle,17484,gray,167745057,pennsylvania,pennsylvania,3 days left,890000,0.12,0.15,0.128
1368,15600,ford,escape,DERIVADO DE TURISMO,2019,clean vehicle,37106,blue,167551072,missouri,missouri,9 days left,312000,0.11,0.15,0.128
1369,23100,ford,f-150,DERIVADO DE TURISMO,2019,clean vehicle,9539,white,167787205,oklahoma,oklahoma,21 hours left,462000,0.08,0.15,0.128
1370,37000,ford,f-150,DERIVADO DE TURISMO,2019,clean vehicle,2384,gray,167745058,pennsylvania,pennsylvania,3 days left,740000,0.12,0.15,0.128
1371,14500,ford,fusion,DERIVADO DE TURISMO,2019,clean vehicle,20590,gray,167551221,missouri,missouri,9 days left,290000,0.11,0.15,0.128
1372,23000,ford,f-150,DERIVADO DE TURISMO,2019,clean vehicle,13896,white,167787206,oklahoma,oklahoma,21 hours left,460000,0.08,0.15,0.128
1373,26500,ford,f-150,DERIVADO DE TURISMO,2019,clean vehicle,9451,gray,167745059,pennsylvania,pennsylvania,3 days left,530000,0.12,0.15,0.128
1374,18000,ford,fusion,DERIVADO DE TURISMO,2017,clean vehicle,31657,red,167552380,missouri,missouri,9 days left,360000,0.11,0.15,0.128
1375,35700,ford,expedition,DERIVADO DE TURISMO,2019,clean vehicle,33907,brown,167787207,oklahoma,oklahoma,21 hours left,714000,0.08,0.15,0.128
1376,31000,ford,f-150,DERIVADO DE TURISMO,2019,clean vehicle,10028,black,167745061,pennsylvania,pennsylvania,3 days left,620000,0.12,0.15,0.128
1377,2000,ford,door,DERIVADO DE TURISMO,2013,clean vehicle,175640,no_color,167552543,missouri,missouri,9 days left,40000,0.11,0.15,0.128
1378,40400,ford,max,DERIVADO DE TURISMO,2019,clean vehicle,30770,white,167787213,oklahoma,oklahoma,21 hours left,808000,0.08,0.15,0.128
1379,43600,ford,f-150,DERIVADO DE TURISMO,2019,clean vehicle,15141,black,167745064,pennsylvania,pennsylvania,2 days left,872000,0.12,0.15,0.128
1380,22600,ford,f-150,DERIVADO DE TURISMO,2019,clean vehicle,18431,white,167787215,oklahoma,oklahoma,21 hours left,452000,0.08,0.15,0.128
1381,26000,ford,f-150,DERIVADO DE TURISMO,2019,clean vehicle,9604,white,167745067,pennsylvania,pennsylvania,3 days left,520000,0.12,0.15,0.128
1382,23200,ford,f-150,DERIVADO DE TURISMO,2019,clean vehicle,9516,white,167787217,oklahoma,oklahoma,21 hours left,464000,0.08,0.15,0.128
1383,29000,ford,f-150,DERIVADO DE TURISMO,2019,clean vehicle,9718,silver,167745068,pennsylvania,pennsylvania,3 days left,580000,0.12,0.15,0.128
1384,22800,ford,f-150,DERIVADO DE TURISMO,2019,clean vehicle,16506,white,167787219,oklahoma,oklahoma,21 hours left,456000,0.08,0.15,0.128
1385,31000,ford,f-150,DERIVADO DE TURISMO,2019,clean vehicle,11028,white,167745069,pennsylvania,pennsylvania,3 days left,620000,0.12,0.15,0.128
1386,22900,ford,f-150,DERIVADO DE TURISMO,2019,clean vehicle,11313,white,167787221,oklahoma,oklahoma,21 hours left,458000,0.08,0.15,0.128
1387,28000,ford,f-150,DERIVADO DE TURISMO,2019,clean vehicle,12886,silver,167745143,pennsylvania,pennsylvania,3 days left,560000,0.12,0.15,0.128
1388,23200,ford,f-150,DERIVADO DE TURISMO,2019,clean vehicle,9556,white,167787222,oklahoma,oklahoma,21 hours left,464000,0.08,0.15,0.128
1389,27000,ford,f-150,DERIVADO DE TURISMO,2019,clean vehicle,13269,blue,167745145,pennsylvania,pennsylvania,3 days left,540000,0.12,0.15,0.128
1390,22800,ford,f-150,DERIVADO DE TURISMO,2019,clean vehicle,16770,white,167787224,oklahoma,oklahoma,21 hours left,456000,0.08,0.15,0.128
1391,31500,ford,f-150,DERIVADO DE TURISMO,2019,clean vehicle,13526,red,167745147,pennsylvania,pennsylvania,3 days left,630000,0.12,0.15,0.128
